project,version,file,has_provenance,publisher
numpy,2.4.6,numpy-2.4.6-cp311-cp311-musllinux_1_2_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp311-cp311-win32.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp311-cp311-win_amd64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp311-cp311-win_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp312-cp312-macosx_10_13_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp312-cp312-macosx_11_0_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp312-cp312-macosx_14_0_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp312-cp312-macosx_14_0_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp312-cp312-manylinux_2_27_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp312-cp312-manylinux_2_27_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp312-cp312-musllinux_1_2_aarch64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp312-cp312-musllinux_1_2_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp312-cp312-win32.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp312-cp312-win_amd64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp312-cp312-win_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313-macosx_10_13_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313-macosx_11_0_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313-macosx_14_0_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313-macosx_14_0_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313-manylinux_2_27_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313-manylinux_2_27_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313-musllinux_1_2_aarch64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313-musllinux_1_2_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313-win32.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313-win_amd64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313-win_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313t-macosx_11_0_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313t-macosx_14_0_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313t-macosx_14_0_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313t-manylinux_2_27_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313t-manylinux_2_27_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313t-musllinux_1_2_aarch64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313t-musllinux_1_2_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313t-win32.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313t-win_amd64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp313-cp313t-win_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314-macosx_10_15_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314-macosx_11_0_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314-macosx_14_0_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314-macosx_14_0_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314-manylinux_2_27_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314-manylinux_2_27_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314-musllinux_1_2_aarch64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314-musllinux_1_2_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314-win32.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314-win_amd64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314-win_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314t-macosx_11_0_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314t-macosx_14_0_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314t-macosx_14_0_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314t-manylinux_2_27_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314t-manylinux_2_27_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314t-musllinux_1_2_aarch64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314t-musllinux_1_2_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314t-win32.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314t-win_amd64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-cp314-cp314t-win_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-pp311-pypy311_pp73-macosx_10_15_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-pp311-pypy311_pp73-macosx_11_0_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-pp311-pypy311_pp73-macosx_14_0_arm64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-pp311-pypy311_pp73-macosx_14_0_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-pp311-pypy311_pp73-manylinux_2_27_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-pp311-pypy311_pp73-manylinux_2_27_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6-pp311-pypy311_pp73-win_amd64.whl,True,GitHub
numpy,2.4.6,numpy-2.4.6.tar.gz,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp311-abi3-macosx_10_9_universal2.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp311-abi3-manylinux2014_aarch64.manylinux_2_17_aarch64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp311-abi3-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp311-abi3-manylinux_2_28_aarch64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp311-abi3-manylinux_2_28_ppc64le.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp311-abi3-manylinux_2_28_x86_64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp311-abi3-manylinux_2_31_armv7l.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp311-abi3-manylinux_2_34_aarch64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp311-abi3-manylinux_2_34_ppc64le.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp311-abi3-manylinux_2_34_x86_64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp311-abi3-musllinux_1_2_aarch64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp311-abi3-musllinux_1_2_x86_64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp311-abi3-win32.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp311-abi3-win_amd64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp314-cp314t-macosx_10_9_universal2.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp314-cp314t-manylinux2014_aarch64.manylinux_2_17_aarch64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp314-cp314t-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp314-cp314t-manylinux_2_28_aarch64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp314-cp314t-manylinux_2_28_ppc64le.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp314-cp314t-manylinux_2_28_x86_64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp314-cp314t-manylinux_2_31_armv7l.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp314-cp314t-manylinux_2_34_aarch64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp314-cp314t-manylinux_2_34_ppc64le.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp314-cp314t-manylinux_2_34_x86_64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp314-cp314t-musllinux_1_2_aarch64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp314-cp314t-musllinux_1_2_x86_64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp314-cp314t-win32.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp314-cp314t-win_amd64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp39-abi3-macosx_10_9_universal2.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp39-abi3-manylinux2014_aarch64.manylinux_2_17_aarch64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp39-abi3-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp39-abi3-manylinux_2_28_aarch64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp39-abi3-manylinux_2_28_ppc64le.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp39-abi3-manylinux_2_28_x86_64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp39-abi3-manylinux_2_31_armv7l.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp39-abi3-manylinux_2_34_aarch64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp39-abi3-manylinux_2_34_ppc64le.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp39-abi3-manylinux_2_34_x86_64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp39-abi3-musllinux_1_2_aarch64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp39-abi3-musllinux_1_2_x86_64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp39-abi3-win32.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-cp39-abi3-win_amd64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-pp311-pypy311_pp73-macosx_11_0_arm64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-pp311-pypy311_pp73-manylinux_2_28_aarch64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-pp311-pypy311_pp73-manylinux_2_28_x86_64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-pp311-pypy311_pp73-manylinux_2_34_aarch64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-pp311-pypy311_pp73-manylinux_2_34_x86_64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0-pp311-pypy311_pp73-win_amd64.whl,True,GitHub
cryptography,48.0.0,cryptography-48.0.0.tar.gz,True,GitHub
pip,26.1.1,pip-26.1.1-py3-none-any.whl,True,GitHub
pip,26.1.1,pip-26.1.1.tar.gz,True,GitHub
grpcio-status,1.81.0rc1,grpcio_status-1.81.0rc1-py3-none-any.whl,False,
grpcio-status,1.81.0rc1,grpcio_status-1.81.0rc1.tar.gz,False,
cffi,2.0.0,cffi-2.0.0-cp310-cp310-macosx_10_13_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp310-cp310-macosx_11_0_arm64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp310-cp310-manylinux1_i686.manylinux2014_i686.manylinux_2_17_i686.manylinux_2_5_i686.whl,False,
cffi,2.0.0,cffi-2.0.0-cp310-cp310-manylinux2014_aarch64.manylinux_2_17_aarch64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp310-cp310-manylinux2014_ppc64le.manylinux_2_17_ppc64le.whl,False,
cffi,2.0.0,cffi-2.0.0-cp310-cp310-manylinux2014_s390x.manylinux_2_17_s390x.whl,False,
cffi,2.0.0,cffi-2.0.0-cp310-cp310-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp310-cp310-musllinux_1_2_aarch64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp310-cp310-musllinux_1_2_i686.whl,False,
cffi,2.0.0,cffi-2.0.0-cp310-cp310-musllinux_1_2_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp310-cp310-win32.whl,False,
cffi,2.0.0,cffi-2.0.0-cp310-cp310-win_amd64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp311-cp311-macosx_10_13_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp311-cp311-macosx_11_0_arm64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp311-cp311-manylinux1_i686.manylinux2014_i686.manylinux_2_17_i686.manylinux_2_5_i686.whl,False,
cffi,2.0.0,cffi-2.0.0-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp311-cp311-manylinux2014_ppc64le.manylinux_2_17_ppc64le.whl,False,
cffi,2.0.0,cffi-2.0.0-cp311-cp311-manylinux2014_s390x.manylinux_2_17_s390x.whl,False,
cffi,2.0.0,cffi-2.0.0-cp311-cp311-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp311-cp311-musllinux_1_2_aarch64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp311-cp311-musllinux_1_2_i686.whl,False,
cffi,2.0.0,cffi-2.0.0-cp311-cp311-musllinux_1_2_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp311-cp311-win32.whl,False,
cffi,2.0.0,cffi-2.0.0-cp311-cp311-win_amd64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp311-cp311-win_arm64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp312-cp312-macosx_10_13_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp312-cp312-macosx_11_0_arm64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp312-cp312-manylinux1_i686.manylinux2014_i686.manylinux_2_17_i686.manylinux_2_5_i686.whl,False,
cffi,2.0.0,cffi-2.0.0-cp312-cp312-manylinux2014_aarch64.manylinux_2_17_aarch64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp312-cp312-manylinux2014_ppc64le.manylinux_2_17_ppc64le.whl,False,
cffi,2.0.0,cffi-2.0.0-cp312-cp312-manylinux2014_s390x.manylinux_2_17_s390x.whl,False,
cffi,2.0.0,cffi-2.0.0-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp312-cp312-musllinux_1_2_aarch64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp312-cp312-musllinux_1_2_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp312-cp312-win32.whl,False,
cffi,2.0.0,cffi-2.0.0-cp312-cp312-win_amd64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp312-cp312-win_arm64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp313-cp313-macosx_10_13_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp313-cp313-macosx_11_0_arm64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp313-cp313-manylinux1_i686.manylinux2014_i686.manylinux_2_17_i686.manylinux_2_5_i686.whl,False,
cffi,2.0.0,cffi-2.0.0-cp313-cp313-manylinux2014_aarch64.manylinux_2_17_aarch64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp313-cp313-manylinux2014_ppc64le.manylinux_2_17_ppc64le.whl,False,
cffi,2.0.0,cffi-2.0.0-cp313-cp313-manylinux2014_s390x.manylinux_2_17_s390x.whl,False,
cffi,2.0.0,cffi-2.0.0-cp313-cp313-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp313-cp313-musllinux_1_2_aarch64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp313-cp313-musllinux_1_2_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp313-cp313-win32.whl,False,
cffi,2.0.0,cffi-2.0.0-cp313-cp313-win_amd64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp313-cp313-win_arm64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314-macosx_10_13_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314-macosx_11_0_arm64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314-manylinux2014_aarch64.manylinux_2_17_aarch64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314-manylinux2014_ppc64le.manylinux_2_17_ppc64le.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314-manylinux2014_s390x.manylinux_2_17_s390x.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314-musllinux_1_2_aarch64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314-musllinux_1_2_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314-win32.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314-win_amd64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314-win_arm64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314t-macosx_10_13_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314t-macosx_11_0_arm64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314t-manylinux2014_aarch64.manylinux_2_17_aarch64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314t-manylinux2014_ppc64le.manylinux_2_17_ppc64le.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314t-manylinux2014_s390x.manylinux_2_17_s390x.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314t-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314t-musllinux_1_2_aarch64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314t-musllinux_1_2_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314t-win32.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314t-win_amd64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp314-cp314t-win_arm64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp39-cp39-macosx_10_13_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp39-cp39-macosx_11_0_arm64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp39-cp39-manylinux1_i686.manylinux2014_i686.manylinux_2_17_i686.manylinux_2_5_i686.whl,False,
cffi,2.0.0,cffi-2.0.0-cp39-cp39-manylinux2014_aarch64.manylinux_2_17_aarch64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp39-cp39-manylinux2014_ppc64le.manylinux_2_17_ppc64le.whl,False,
cffi,2.0.0,cffi-2.0.0-cp39-cp39-manylinux2014_s390x.manylinux_2_17_s390x.whl,False,
cffi,2.0.0,cffi-2.0.0-cp39-cp39-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp39-cp39-musllinux_1_2_aarch64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp39-cp39-musllinux_1_2_i686.whl,False,
cffi,2.0.0,cffi-2.0.0-cp39-cp39-musllinux_1_2_x86_64.whl,False,
cffi,2.0.0,cffi-2.0.0-cp39-cp39-win32.whl,False,
cffi,2.0.0,cffi-2.0.0-cp39-cp39-win_amd64.whl,False,
cffi,2.0.0,cffi-2.0.0.tar.gz,False,
wheel,0.47.0,wheel-0.47.0-py3-none-any.whl,True,GitHub
wheel,0.47.0,wheel-0.47.0.tar.gz,True,GitHub
click,8.4.1,click-8.4.1-py3-none-any.whl,True,GitHub
click,8.4.1,click-8.4.1.tar.gz,True,GitHub
pycparser,3.0,pycparser-3.0-py3-none-any.whl,False,
pycparser,3.0,pycparser-3.0.tar.gz,False,
attrs,26.1.0,attrs-26.1.0-py3-none-any.whl,True,GitHub
attrs,26.1.0,attrs-26.1.0.tar.gz,True,GitHub
protobuf,7.35.0,protobuf-7.35.0-cp310-abi3-macosx_10_9_universal2.whl,False,
protobuf,7.35.0,protobuf-7.35.0-cp310-abi3-manylinux2014_aarch64.whl,False,
protobuf,7.35.0,protobuf-7.35.0-cp310-abi3-manylinux2014_s390x.whl,False,
protobuf,7.35.0,protobuf-7.35.0-cp310-abi3-manylinux2014_x86_64.whl,False,
protobuf,7.35.0,protobuf-7.35.0-cp310-abi3-win32.whl,False,
protobuf,7.35.0,protobuf-7.35.0-cp310-abi3-win_amd64.whl,False,
protobuf,7.35.0,protobuf-7.35.0-py3-none-any.whl,False,
protobuf,7.35.0,protobuf-7.35.0.tar.gz,False,
s3fs,2026.4.0,s3fs-2026.4.0-py3-none-any.whl,False,
s3fs,2026.4.0,s3fs-2026.4.0.tar.gz,False,
pandas,3.0.3,pandas-3.0.3-cp311-cp311-macosx_10_9_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp311-cp311-macosx_11_0_arm64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp311-cp311-manylinux_2_24_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp311-cp311-manylinux_2_24_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp311-cp311-musllinux_1_2_aarch64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp311-cp311-musllinux_1_2_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp311-cp311-win_amd64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp311-cp311-win_arm64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp312-cp312-macosx_10_13_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp312-cp312-macosx_11_0_arm64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp312-cp312-manylinux_2_24_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp312-cp312-manylinux_2_24_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp312-cp312-musllinux_1_2_aarch64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp312-cp312-musllinux_1_2_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp312-cp312-win_amd64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp312-cp312-win_arm64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp313-cp313-macosx_10_13_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp313-cp313-macosx_11_0_arm64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp313-cp313-manylinux_2_24_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp313-cp313-manylinux_2_24_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp313-cp313-musllinux_1_2_aarch64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp313-cp313-musllinux_1_2_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp313-cp313-win_amd64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp313-cp313-win_arm64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp313-cp313t-macosx_10_13_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp313-cp313t-macosx_11_0_arm64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp313-cp313t-manylinux_2_24_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp313-cp313t-manylinux_2_24_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp313-cp313t-musllinux_1_2_aarch64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp313-cp313t-musllinux_1_2_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp313-cp313t-win_amd64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp314-cp314-macosx_10_15_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp314-cp314-macosx_11_0_arm64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp314-cp314-manylinux_2_24_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp314-cp314-manylinux_2_24_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp314-cp314-musllinux_1_2_aarch64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp314-cp314-musllinux_1_2_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp314-cp314-win_amd64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp314-cp314-win_arm64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp314-cp314t-macosx_10_15_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp314-cp314t-macosx_11_0_arm64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp314-cp314t-manylinux_2_24_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp314-cp314t-manylinux_2_24_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp314-cp314t-musllinux_1_2_aarch64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp314-cp314t-musllinux_1_2_x86_64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp314-cp314t-win_amd64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3-cp314-cp314t-win_arm64.whl,True,GitHub
pandas,3.0.3,pandas-3.0.3.tar.gz,True,GitHub
jmespath,1.1.0,jmespath-1.1.0-py3-none-any.whl,False,
jmespath,1.1.0,jmespath-1.1.0.tar.gz,False,
fsspec,2026.4.0,fsspec-2026.4.0-py3-none-any.whl,False,
fsspec,2026.4.0,fsspec-2026.4.0.tar.gz,False,
pyasn1,0.6.3,pyasn1-0.6.3-py3-none-any.whl,False,
pyasn1,0.6.3,pyasn1-0.6.3.tar.gz,False,
importlib-metadata,9.0.0,importlib_metadata-9.0.0-py3-none-any.whl,False,
